designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 604895742201748992,604895742201748992,132.75713104309293,0.056154195,11.595934198255675,0.032284383,1.5988428907738055,0.064930215,-12.930245256739799,0.07057263,-15.580370931377047,0.05568355,0.9670563,3878.7225727661244,2.2383907,16.715645,1313.5898888171712,9.615347,17.542393,3712.684545064842,10.235729,15.823675,1.7187176,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4156.773,4.3101,0.0855,976.1579,0.4121,0.3002,0.1616
Gaia DR3 604895772266056192,604895772266056192,132.8010398852717,0.39565113,11.572053830700266,0.24050955,0.49022708805050347,0.4613033,-0.9960118248377683,0.48185846,-0.024923496731607805,0.40540603,0.9656922,179.8657730651487,1.0583158,20.049995,107.43066569740058,7.6090107,20.260721,101.96501731292277,7.613659,19.726767,0.5339546,,,VARIABLE,0,false,false,false,true,false,false,false,,,,,,,
Gaia DR3 604895810921215744,604895810921215744,132.82179026065447,0.05000374,11.586897549945846,0.027372196,1.2347903800509639,0.057428252,-10.976353746953357,0.06367969,-2.9571065847546683,0.0492958,1.0108281,4789.957757013326,2.1275315,16.486538,1903.6508172000279,7.353111,17.139574,4096.556128076804,11.059605,15.716848,1.4227257,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4554.5264,4.5822,0.4857,903.5351,0.2462,0.1868,0.0976
Gaia DR3 604895810921218432,604895810921218432,132.80748456248537,0.04767897,11.585979795902409,0.026866984,5.870784563960303,0.054778587,58.09287626231642,0.061272673,-85.27419311197994,0.046553735,1.049059,5659.006361923308,3.6490238,16.305517,1121.9317912880124,8.473021,17.713627,6935.524496299066,12.695429,15.145197,2.56843,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3443.6821,4.8511,-0.0812,170.5885,0.5655,0.3691,0.2348
Gaia DR3 604895840985220608,604895840985220608,132.79508830624573,0.035412967,11.584818312367206,0.020342005,0.5292536428565108,0.04124644,-8.496399096655542,0.0463817,-2.9322445497621867,0.036788456,0.9999947,9285.064265486297,3.2056375,15.767904,4930.5798620963915,14.499002,16.106297,6227.765611643801,10.09846,15.262065,0.8442316,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5837.4023,4.4198,-0.2062,1541.0284,0.1066,0.0891,0.0477
Gaia DR3 604895840985535104,604895840985535104,132.7976152954284,0.8744868,11.585638502627258,0.51191837,1.4532786501113655,0.9993454,1.063623198498127,1.0624151,-0.17573983582481917,0.94504803,0.98686934,105.08588502580156,0.7926399,20.633507,30.89289977000514,6.839579,21.613895,103.4676134559513,7.561496,19.710884,1.9030113,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604895840985535232,604895840985535232,132.79686492278628,0.22091065,11.583911427360254,0.13243884,2.5982041159996823,0.26178446,-20.220388949928466,0.27673998,-5.387093299219598,0.22820196,1.0539184,429.7575382202897,0.8907743,19.104307,75.6432910351491,5.3325768,20.641617,525.4505823218407,6.374021,17.946566,2.6950512,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604895845280960768,604895845280960768,132.78492071653616,0.21005377,11.58788093424179,0.1271091,0.6862407438532273,0.25279737,0.8481885645340681,0.26054394,-6.973678166271046,0.21903622,1.0759784,512.6288229021176,0.99385756,18.912859,156.11025233541528,10.410926,19.854963,494.74875316997196,9.552829,18.011934,1.843029,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3677.9949,4.9447,-0.7551,720.2431,0.0346,0.0244,0.0135
Gaia DR3 604895875344961792,604895875344961792,132.80291404899955,0.12840351,11.598944126428352,0.074008286,2.5647329175146156,0.14802052,7.480097949230087,0.15933312,-38.57917038712436,0.12750715,1.0279732,1063.6288834192294,1.443914,18.120392,184.2269004476591,7.6858706,19.67516,1330.9786807727182,7.938853,16.937468,2.7376919,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3453.2766,4.3022,-0.2001,751.1295,0.8543,0.5522,0.3586
Gaia DR3 604895875346213760,604895875346213760,132.79658303024044,1.3014725,11.59540581537125,0.7071516,-0.5719897852274926,1.3898598,0.24343281372189696,1.41497,6.9347411733526485,1.0306033,0.91583675,84.59335370892902,0.8590504,20.869026,38.12619424784763,7.290083,21.385483,97.7269833600525,5.3125567,19.77286,1.6126232,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604895914000429312,604895914000429312,132.83072107655113,0.042139675,11.591840319289158,0.024583135,0.5810072132243922,0.049562465,-6.02376352089369,0.05382473,-6.579207955602159,0.041721318,1.0396549,7538.167821079974,3.069791,15.994203,4077.711358496154,13.366014,16.312502,4968.581510373581,10.621271,15.507315,0.8051872,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5728.789,4.6121,-0.6871,1301.999,0.0025,0.0021,0.0011
Gaia DR3 604895948360165888,604895948360165888,132.83468147201515,0.04633332,11.602570195085613,0.025588341,1.2701700217086174,0.05425238,-10.902068379655464,0.057232227,-2.8660536845246707,0.04407492,1.0047756,5976.625670640156,2.8162026,16.246227,2192.924068183212,10.246053,16.985983,5414.70742171376,21.262823,15.413958,1.5720253,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4458.8057,4.5835,0.4708,707.5544,0.4542,0.3384,0.1778
Gaia DR3 604895982718966144,604895982718966144,132.8067551517626,0.5285666,11.603028290892246,0.32635683,1.8261223822050265,0.678622,-1.0190272092706762,0.68445915,-11.750595821982639,0.7174892,1.067191,169.37059757691725,0.758075,20.115273,47.43486307834484,4.889327,21.148298,204.4205377833695,8.3057165,18.971584,2.176714,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896012783920000,604896012783920000,132.81751265954628,0.16515131,11.61587000669132,0.094336666,1.5061874824784185,0.19225948,-12.153829941388004,0.19931714,-16.817517633109155,0.16197379,0.93772525,685.0028953246832,1.1398056,18.598135,150.54436398223473,7.37145,19.89438,818.9818759233431,7.260761,17.46471,2.4296703,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3512.0396,4.8565,-0.2488,513.9446,0.6223,0.4122,0.2546
Gaia DR3 604896047144871936,604896047144871936,132.77981682107833,1.6755064,11.60452128378673,0.8343417,,,,,,,,76.69390072706115,0.89977753,20.975464,33.28721978170418,9.336997,21.532848,105.05717345640778,8.228002,19.694332,1.8385162,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896051439390464,604896051439390464,132.77943686029042,0.14715679,11.600332348863061,0.086464,1.2955181475709945,0.1716752,-6.60823533462473,0.18734892,-10.02104539295786,0.16031338,1.1729647,1001.0173056403285,1.4546747,18.186262,278.5309180015465,8.301149,19.226358,1173.9959082884807,7.948848,17.073729,2.1526299,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3682.001,4.8257,-0.3957,528.1066,0.5995,0.4101,0.2391
Gaia DR3 604896051439390848,604896051439390848,132.77967189428244,0.018158903,11.596839700389491,0.010016641,1.1809791276690245,0.021325914,-10.491897345886088,0.02422183,-3.564236200997116,0.01940866,0.95307547,47658.6041353363,9.944874,13.992014,26144.834051928596,22.944996,14.295077,30807.637565971512,16.619585,13.52625,0.76882744,36.739098,9.060425,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5783.752,4.3589,-0.4046,795.9029,0.0019,0.0016,8.0E-4
Gaia DR3 604896051439391104,604896051439391104,132.77719082541157,0.020261716,11.599691095661335,0.011413647,1.1485762475750647,0.024055274,-10.819024517765474,0.026198985,-2.9411783418191577,0.019592328,0.9992886,33105.073619574876,7.043599,14.38763,17629.44734293913,18.96542,14.722945,22115.07066354789,18.926813,13.886174,0.836771,34.810097,5.6284704,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5679.993,4.4025,-0.3218,850.34,0.0061,0.005,0.0027
Gaia DR3 604896081503391744,604896081503391744,132.7943377449914,0.27895823,11.598529681602404,0.16186716,0.2281429572353323,0.32865143,-2.3637123430787925,0.34197095,-1.6749269000125044,0.27922702,1.0272269,306.7644006150389,0.7885079,19.470354,154.39792331960135,6.203747,19.866938,216.31229166737197,5.7523403,18.910192,0.95674515,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896115863131776,604896115863131776,132.7638409724984,0.14780253,11.603729986356358,0.08791003,1.2490931943232348,0.17139828,-10.210241015822241,0.1840474,-2.862595389533901,0.14245234,1.0514002,847.6544983145405,1.2077594,18.36682,222.18147271595737,7.5174794,19.471773,920.8631989115997,11.025691,17.337408,2.134365,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3851.0288,4.3843,-0.1142,1361.6265,0.6203,0.4321,0.2454
Gaia DR3 604896120158868352,604896120158868352,132.77076743329724,0.35752937,11.604860658476845,0.21952122,0.5701299556507561,0.42251945,-3.009729294792436,0.43444496,-3.1511428039005933,0.35352582,0.9467436,217.45173087423015,0.7234427,19.84396,83.64161372871443,9.187041,20.532486,217.27651966144322,6.417139,18.905363,1.6271229,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896150222841088,604896150222841088,132.78087087375013,0.01647822,11.614861913091001,0.008595304,1.2436404594579058,0.019292701,-11.018695693883885,0.021909215,-3.05299513480719,0.0150167225,1.1434953,91515.61770168299,18.49605,13.283628,51133.41470690158,28.727882,13.56678,57964.19287299913,22.21972,12.839996,0.72678375,37.424217,2.8449514,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5993.834,4.204,-0.3076,704.3563,0.0383,0.0327,0.0176
Gaia DR3 604896184583117824,604896184583117824,132.80435409892254,0.50931984,11.616716708286885,0.31128332,2.04562581071176,0.603284,0.1106429348750484,0.6318982,-32.41983047175449,0.57288605,1.100273,170.04535306888465,0.71853775,20.110954,38.73487276205701,5.756187,21.368286,255.4329325366612,8.320223,18.729704,2.6385822,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896184583873792,604896184583873792,132.8047671061734,1.6725229,11.616669120138264,1.246973,,,,,,,,78.13129547936731,1.036302,20.955305,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896188878337152,604896188878337152,132.8065927828487,0.03533741,11.618135093736718,0.019525386,0.45913661742810136,0.041228883,1.871360738186785,0.043535817,-3.8282921131488203,0.033940434,1.1207112,11280.852684383102,3.3016477,15.556512,5491.80986507722,9.774759,15.989253,8287.543894739803,13.133727,14.951831,1.0374222,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5030.852,4.2915,-0.7854,1240.2042,0.0331,0.0267,0.0143
Gaia DR3 604896253302594688,604896253302594688,132.7889397468019,0.3611342,11.623649788067674,0.20258904,1.8287848478119104,0.40328434,-10.430290905770665,0.43522203,-3.085231109612733,0.33187616,1.0267134,251.97221573957358,0.8537302,19.683985,54.38921613947402,7.147553,20.99976,321.0306363766162,7.428033,18.48153,2.5182304,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896253306634112,604896253306634112,132.78250876564468,0.15096876,11.623577177361915,0.08128402,1.684856551702138,0.17941497,-6.657904505583897,0.17984188,-2.625752070155547,0.13942914,0.938404,869.9300010798574,1.3212439,18.338655,178.07638081390283,8.838948,19.712027,1046.828500048345,11.775265,17.198206,2.5138206,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3479.536,4.8876,-0.2943,405.6987,0.6904,0.4542,0.2825
Gaia DR3 604896257597814784,604896257597814784,132.79588607182652,0.264708,11.62788823559168,0.14792734,1.650117228965085,0.3027318,-23.92549781324993,0.31439108,-17.68788236109639,0.24632631,1.0252067,365.0083158206208,0.90571105,19.28161,70.69464901324389,5.6379323,20.715076,444.79833270520356,6.8529725,18.127487,2.5875893,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896257597816064,604896257597816064,132.7913185863483,0.049785558,11.624067624383907,0.026379457,1.6355342725528195,0.057093542,4.0903950160206755,0.061200824,-16.54797477045649,0.04564504,1.0044712,5310.488003443986,2.4840322,16.37453,1864.7416005317214,9.910519,17.161995,4962.700913526944,10.983012,15.5086,1.6533947,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4408.104,4.5991,0.3665,664.8141,0.571,0.4217,0.2231
Gaia DR3 604896287661834112,604896287661834112,132.8082184122241,0.50872827,11.633773552812801,0.2741576,-0.12217861822010356,0.5742455,-11.184342911186267,0.6136637,5.9438644210851885,0.46142223,1.1110104,181.96304122986655,0.7660498,20.037409,66.13606938335165,9.674522,20.787447,217.2788116111175,8.344152,18.905352,1.8820953,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896322021870208,604896322021870208,132.88587812935165,3.4515991,11.573487199862269,1.1782047,,,,,,,,74.5066210438589,1.3311044,21.00688,59.678178776355,15.950225,20.899004,88.67738962887486,9.65361,19.878363,1.0206413,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896322022978304,604896322022978304,132.88843349116428,1.1169915,11.573378858874053,0.52462924,-0.14820867708313806,1.435516,-0.2800610340826198,1.6061299,1.5226709386436799,1.0047511,1.0272685,109.34864861491778,0.7732632,20.590334,65.16680575874945,6.091094,20.803476,86.3737781152634,8.1095495,19.90694,0.8965359,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896326317278464,604896326317278464,132.89776285641383,0.022282384,11.575589092368073,0.010658339,1.1606062868335307,0.02611529,-10.792812803129003,0.026577167,-3.104442640137159,0.01818992,0.9837858,29958.191865037297,5.466299,14.496078,15739.574642886046,23.398342,14.84606,20275.46684003192,17.033607,13.980469,0.86559105,32.021774,4.8555894,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5676.4736,4.327,-0.038,920.5188,0.1218,0.1015,0.0542
Gaia DR3 604896395036758528,604896395036758528,132.87466139670332,0.01260968,11.586422750222024,0.0063612345,1.1767322900760782,0.014784221,-11.142091554467282,0.015435649,-2.664146306289643,0.01081255,0.90664333,175449.97284080833,30.838549,12.576983,97012.03130468687,60.660652,12.871478,112237.79675395446,41.81907,12.122548,0.74893,36.499397,2.0331564,NOT_AVAILABLE,0,true,true,true,false,false,true,true,6150.196,3.9995,-0.2825,818.776,0.1181,0.1006,0.0541
Gaia DR3 604896395037271552,604896395037271552,132.88175038794972,33.69064,11.587106051212409,19.098188,,,,,,,,42.44732287789538,1.8732119,21.61774,29.630711161375178,4.446755,21.659187,89.66975456869034,18.53268,19.86628,1.7929077,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896738634133248,604896738634133248,132.89327628240065,0.2125443,11.620147126966788,0.10929062,1.7956402558182707,0.24765094,13.553421941786814,0.2563149,-13.23847258676734,0.18824705,1.0421975,552.5383674069758,1.0453423,18.83146,100.99044017359381,5.721484,20.32784,693.644279773161,8.901203,17.645054,2.682787,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,3475.359,4.3248,-0.23,1024.5825,0.9031,0.5865,0.3761
Gaia DR3 604896738634136832,604896738634136832,132.88161906553844,2.0367944,11.61488618448478,1.1824605,,,,,,,,101.27845480348226,0.88520557,20.673574,158.9846476751671,9.067447,19.835154,428.7266227168734,8.847557,18.167444,1.6677094,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896738634137088,604896738634137088,132.88102814508898,0.21805876,11.614058574499948,0.12396706,1.1131335780910845,0.26639596,-8.998877910123678,0.26260543,-6.455658860746464,0.21437402,1.0244143,428.08732376644554,0.8984796,19.108536,76.03196205550152,5.3453584,20.636051,527.5053088450303,6.781287,17.942327,2.6937237,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896429396491136,604896429396491136,132.8924260620044,0.023154693,11.59987512951852,0.011870976,2.469229959286088,0.027931945,-0.9910486982760015,0.029425608,-12.406626364455558,0.02106973,1.0069175,23314.78150809213,6.147506,14.768289,9312.9471295102,18.978346,15.415824,19906.02072951488,17.859709,14.000434,1.41539,26.838549,3.547206,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4606.1357,4.5857,0.7045,420.0376,0.2527,0.1919,0.0999
Gaia DR3 604896459460960896,604896459460960896,132.92011004027546,6.513138,11.593418055115617,2.8886015,,,,,,,,75.62228831169548,0.8963752,20.990742,48.25161902558401,9.190791,21.129763,62.373949248089424,11.596411,20.260387,0.8693752,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896463756224640,604896463756224640,132.91145359128978,0.12364402,11.602880723789001,0.069296494,1.03298974495955,0.14750332,-11.094033597969583,0.15273932,-3.1116071697448637,0.12047682,0.9667447,1061.7990670249778,1.2587444,18.122261,278.84083614413566,11.666781,19.225151,1149.4272340286795,12.128847,17.096691,2.12846,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3674.7192,4.7924,-0.3677,563.2756,0.5169,0.355,0.204
Gaia DR3 604896493821745408,604896493821745408,132.92387009293577,4.224488,11.609693771189447,2.2000031,,,,,,,,75.79525593601039,1.267912,20.988262,48.9176941935909,5.4314666,21.114878,117.24379579593257,6.248204,19.57517,1.5397072,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896498115955968,604896498115955968,132.92939612707843,0.01801286,11.608003894698795,0.009134333,1.1711731381142008,0.021526521,-11.40419065583203,0.022854537,-2.369997333329492,0.016184123,1.0811777,48021.81840834864,7.8155894,13.98377,24858.569297935534,14.6984215,14.349852,32984.305988315806,19.116825,13.452127,0.89772415,33.61814,2.4821272,NOT_AVAILABLE,0,true,true,false,false,false,false,true,5447.258,4.2898,-0.419,788.72,0.0032,0.0026,0.0014
Gaia DR3 604896498115958784,604896498115958784,132.92294189497844,0.17049576,11.608244681036034,0.09713313,3.7914560439143457,0.20645408,0.7146204630098545,0.21091099,8.356266066423876,0.1631135,1.0872202,725.7478028142441,1.2454897,18.535402,103.73057557162902,7.4090557,20.298775,927.3079031807317,10.687036,17.329836,2.9689388,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3206.854,5.0128,-0.2198,240.5876,0.5624,0.3501,0.238
Gaia DR3 604896498115959296,604896498115959296,132.92578107805087,0.08476497,11.602282789151133,0.04596872,1.2574703576342998,0.101894826,-11.029830286362273,0.10486292,-3.2107664483095304,0.07822093,1.0423925,1877.9815250484132,1.6370062,17.50314,610.5483155219717,9.0266075,18.374243,1828.8667453428372,7.6714816,16.59244,1.7818031,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3682.09,4.2704,-1.8066,485.6943,0.0153,0.0108,0.0059
Gaia DR3 604896528179994240,604896528179994240,132.8998515665793,0.283172,11.609893890460826,0.15954821,0.6813050222616052,0.36196116,-11.671170825662085,0.35631374,-3.087397890483652,0.2944953,0.9738309,306.9335743411371,0.83170867,19.469755,66.21848375645284,5.971051,20.786095,344.77115747225236,6.6264353,18.404068,2.3820267,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896528180306688,604896528180306688,132.89293531244977,0.66152996,11.606022514703888,0.38191694,2.6869423111828974,0.7776759,-11.391352153811049,0.7397612,-4.311900829275641,0.6075304,1.0521411,118.63425645813433,0.6990082,20.501842,44.91270455920272,8.280744,21.207619,164.2262481668333,6.392469,19.20929,1.9983292,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896532474756736,604896532474756736,132.9014027382667,0.7389735,11.601487285112828,0.4083683,1.6847342516987274,1.0122123,-0.1444467655255951,1.0047796,-6.199534121788306,0.7359179,1.0313429,118.22690586397064,0.6817453,20.505575,36.56515364139819,6.666084,21.430874,137.9218772494747,8.137879,19.398813,2.0320606,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896532475702400,604896532475702400,132.90653454086458,0.04481642,11.602946239217102,0.024170488,0.41775351730596316,0.056147672,-7.318560895321303,0.05761729,-4.548236145687472,0.04323484,1.0171313,5984.468697325789,2.5767102,16.244802,3238.056283549686,10.593459,16.562832,3914.9651141803383,15.00702,15.766076,0.7967558,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5668.43,4.6188,-0.9412,1344.466,0.0047,0.0039,0.0021
Gaia DR3 604896562539735040,604896562539735040,132.91966043494514,0.2805475,11.61732163587102,0.15330029,1.8367559773249602,0.33907357,-4.071819677917671,0.34067547,-1.0472403725720187,0.2652347,1.0444254,329.0874547715608,0.8167264,19.394089,69.68767302421129,5.779509,20.730652,403.4387275912407,8.436243,18.233452,2.4972,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896566835438464,604896566835438464,132.90699758067746,0.031807903,11.617702261869198,0.017206224,1.3773084158232212,0.03754153,-11.124914177752263,0.04093345,-2.056420440402789,0.033136737,2.1898952,243594.13329324353,52.056377,12.2207,146627.4206892671,57.245674,12.423004,139916.22840737278,58.733402,11.883225,0.5397787,34.948994,4.2520323,NOT_AVAILABLE,3,true,true,true,false,false,true,true,6754.4033,4.1165,-0.3214,701.5457,0.0278,0.0244,0.0131
Gaia DR3 604896566835439872,604896566835439872,132.90418327480896,0.021556312,11.614335581171282,0.011276808,1.2331326182265465,0.025869861,-10.696760806956707,0.026786963,-3.1924063225513213,0.019425659,0.99379784,27224.459286453563,5.1822696,14.599969,13234.092974275582,18.958748,15.034307,19883.225889395824,20.168312,14.001678,1.032628,38.237736,5.8329754,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5062.5356,4.3031,-0.1758,871.978,0.0221,0.0178,0.0094
Gaia DR3 604896601195189376,604896601195189376,132.86521576554878,0.13156474,11.597102237814005,0.075946875,0.1688743025412289,0.15321493,8.201723268415632,0.15350117,-10.380564268556483,0.11762942,1.0180484,995.5681391573277,1.2348063,18.19219,570.2223694043289,6.335521,18.448431,610.3677567553,6.413982,17.783916,0.66451454,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6061.0845,4.7154,-3.9335,3369.217,0.0035,0.003,0.0017
Gaia DR3 604896631259208192,604896631259208192,132.87058872234226,0.18864928,11.60489735743737,0.09748209,1.2259194907649602,0.213696,-10.79207494395764,0.24645492,-2.8596340118786223,0.16608591,0.93565583,627.0133041648168,1.0262076,18.694176,148.55570411047293,8.896293,19.90882,702.5504050974976,8.010488,17.631203,2.2776165,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3375.586,4.6365,-0.8668,455.3204,0.291,0.1957,0.1127
Gaia DR3 604896631259520512,604896631259520512,132.87779970342746,0.32498002,11.599417319395538,0.1838799,0.97861228090277,0.37071982,-11.113631473845075,0.37865242,-2.767194766499884,0.30589077,1.009333,253.98093730868177,0.68696433,19.675364,57.709519912449004,5.435184,20.935423,313.78533804015603,7.548916,18.506313,2.4291096,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896631259522688,604896631259522688,132.88085154590198,0.76231486,11.610587198553118,0.4027743,0.3820954466787332,0.954116,0.36701419796575374,1.1511962,-3.43472649858868,0.976454,1.1220492,129.19746195344945,0.6800697,20.409231,43.034603911730315,5.0789824,21.253998,125.24959849745842,7.8133736,19.503454,1.7505436,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896631259716352,604896631259716352,132.88477681696747,0.34780714,11.606134986650712,0.20050155,3.7535406151986686,0.42001128,13.732754563331854,0.41230127,-49.39855159427322,0.3272514,1.0689571,269.1509519290473,0.7517981,19.612377,59.32174314887966,5.2097354,20.905508,376.1119652541877,6.708402,18.309603,2.5959053,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896631264081408,604896631264081408,132.87554645230466,0.749375,11.609434671938681,0.36252707,0.2665525724439127,0.77914804,-1.5921667023089878,0.9728642,-3.8145033288805754,0.6161784,1.0858314,121.52714225112477,0.6786397,20.475683,62.05644898158947,5.46667,20.856575,70.9635065995769,7.7804627,20.120308,0.7362671,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896631264114304,604896631264114304,132.88521955894313,0.55294955,11.60835958234046,0.3246902,-1.1635073202739676,0.7506059,-9.867612987398552,0.68521976,3.8444476541867583,0.57203615,1.0194199,130.4682668032863,0.68151355,20.398605,59.05765495601455,16.876432,20.91035,161.4080457522738,6.966431,19.228083,1.6822681,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896635554923008,604896635554923008,132.8839407689015,0.0137421135,11.603474200237882,0.0071420376,1.1568720743566456,0.01612086,-11.192896954401569,0.016826823,-2.86584517287699,0.0127211,1.0016559,103400.65470288627,16.556042,13.151058,57306.366610546516,26.90475,13.443035,66128.67054441525,30.88397,12.696921,0.7461138,32.661716,1.8230159,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604896635554924672,604896635554924672,132.877224392414,0.037632547,11.602762679133821,0.019535586,1.03744448585197,0.043108746,-11.05218322305112,0.045608506,-3.007304779671162,0.03481524,1.0104805,8461.455205538306,2.8018236,15.868754,3773.0407202619317,11.297466,16.396814,6657.068704862079,9.92242,15.189688,1.2071266,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4750.405,4.4937,0.004,920.8928,0.0794,0.0622,0.0327
Gaia DR3 604896665618946432,604896665618946432,132.86513826255495,0.07446943,11.604262953424447,0.040524635,0.4923865237257897,0.08572694,-3.8254945045881374,0.08918799,-0.614391758173149,0.06723954,1.0391153,2375.9066734966727,1.551608,17.247793,1091.59435534674,8.382334,17.74339,1805.083329117582,8.998176,16.606653,1.1367359,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4840.689,4.6735,-0.2025,1400.2565,0.0026,0.002,0.0011
Gaia DR3 604896734338737920,604896734338737920,132.89677689742248,1.4180683,11.61123799961659,0.6926885,1.9502992961787962,1.5726665,1.3294606696677749,1.5177218,-1.4767388238362118,1.1919892,0.9116177,89.80391386871663,1.0037903,20.804129,55.28907912146057,7.3195224,20.981943,48.75780290713385,4.289934,20.527784,0.45415878,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896734343344512,604896734343344512,132.89004575376075,5.0024686,11.60749507472975,2.5408692,,,,,,,,63.191224844027765,0.75657785,21.185724,119.85795809050083,10.079871,20.141874,278.1233539957822,9.467503,18.637302,1.5045719,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604896807353611264,604896807353611264,132.88530719417034,0.08036045,11.623653959067692,0.0428007,1.1701211232157724,0.09703618,-10.677739486030568,0.098482296,-3.112193613602102,0.073332295,1.0016732,2016.3799873499277,1.627096,17.425936,634.2208641530517,8.892203,18.332941,1939.584407819368,7.54815,16.528624,1.8043175,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4250.0044,4.6385,0.257,855.8574,0.6936,0.5041,0.2705
